,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Lipodystrophy,0.0357407196993,0.0747048784273,0.108273630688,0.0213583301887,0.0217453999159,0.482907588658,0.000689438811827,0.100699570075,0.00307423935649,0.0227635563433,0.00250463250986,0.0233100779929,0.0189891897843,0.0012804510638,0.00440757143879,0.0364123125785,0.0345110294268,0.00662738304163
Anemia,0.0145790154886,0.00269237591016,0.00463511704857,0.00700256317806,0.00448873721461,0.00139617387939,0.730135968968,0.00710104075224,0.0222101973297,0.00819839815288,0.0119963521897,0.00745984211795,0.00555068276677,0.0298245906638,0.0108319456179,0.0808906981459,0.0381807247747,0.0128255758016
Anorexia,0.0527924138166,0.114917137544,0.0714229077398,0.0473149899514,0.0921406388886,0.0529636780175,0.00099098400785,0.358222069181,0.0137054312707,0.0232403684986,0.0127617621692,0.0192381687562,0.021561310048,0.00633623787046,0.0172006105698,0.0580663575587,0.0356333988091,0.00149153530302
Diarrhea,0.0191236715402,0.0244617146085,0.0321501025608,0.0388231156118,0.0107354930742,0.030517947718,0.00100376470378,0.00927815421479,0.62724465331,0.0208615096961,0.0089133796232,0.0318840866858,0.0163116716096,0.0161153999203,0.00621112158076,0.0605754533171,0.030702523135,0.0150862370904
Leg pain / numbness,0.0371986398344,0.0513485778622,0.0326584585117,0.0245119412222,0.0172847102082,0.0387473802272,0.00312464896681,0.0313472655143,0.0467771033016,0.378325693721,0.0105693140029,0.0431279481581,0.0656641585668,0.00882659298392,0.00794832366822,0.130487700795,0.0585582127552,0.0134933297003
Night sweats,0.0414535429676,0.168216597577,0.0163913740959,0.00252741514587,0.00177168436399,0.00437962699164,0.00706967077118,0.00535636254923,0.00457035604557,0.00209860522942,0.612079275578,0.0164983459387,0.0154622585246,0.00465424340756,0.0424999035044,0.0348819422187,0.0176988540766,0.00238994101427
Peripheral neuropathy,0.0368615903094,0.026008680526,0.0343523347786,0.0286790472348,0.0136728531974,0.029535723126,0.00301231969847,0.06011074704,0.0155828625585,0.0721085790706,0.013381291527,0.0480043659826,0.38709855686,0.0285248520158,0.0106018904348,0.124128712545,0.0429106784594,0.0254249146362
Vomiting,0.00952359776161,0.0230241997544,0.0193809489237,0.0118698657597,0.00561125036933,0.0220560787005,0.0247786896669,0.0178426875627,0.0169691919725,0.0176629745332,0.00651886121372,0.0392916322931,0.0156123710035,0.660606926758,0.00879702543862,0.0679265254867,0.0218094016047,0.0107177711975
Weight loss / Failure to thrive / malnutrition,0.114178133994,0.083832955139,0.0100236671676,0.00961863593183,2.83317541473e-06,0.0165050268,0.0442848115623,0.00280424786594,0.00626485816471,0.00712014553543,0.0530965389265,0.0315388688298,0.0134754218853,0.00237967824671,0.305123964504,0.222409852825,0.0602824013116,0.0170579581348
Other symptom,0.0500171985495,0.0395855275539,0.0790208759108,0.0255829366111,0.00806759166115,0.0341744905694,0.0115896726166,0.056768246775,0.0412027405771,0.0464639557139,0.0111845305407,0.261382658842,0.0376425312937,0.0414282777452,0.0109077786563,0.152533427317,0.0691306756666,0.0233168834002
No symptoms,0.0695685223312,0.0415402207543,0.0238956582311,0.0205132283267,0.0118559140524,0.0186162902343,0.0115850742739,0.00508155071839,0.0168692036384,0.0213853760731,0.0407132170683,0.0359790516366,0.0243101319068,0.00719050020911,0.0385431434868,0.339858863863,0.0879032234711,0.184590829725

