,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Lipodystrophy,0.113110092351,0.0406643455406,0.0666584300955,0.102141640815,0.159958538599,0.302574191965,0.00318926960989,0.0103460126694,0.0030419150299,0.0223092385022,0.00302262756644,0.0214425440142,0.0254097259334,0.0012095077459,0.00871294505412,0.0611549657995,0.0509330340201,0.00412097468899
Anemia,0.0155752667737,0.00846655067499,0.00753061881853,0.00451615727843,0.00246799821377,0.00943279861865,0.747570696469,0.00547674207979,0.0114193150637,0.00737342597032,0.0135629773759,0.0186713105766,0.00740545898126,0.0191517247077,0.00468049772708,0.0791034715272,0.0296934378982,0.00790155124548
Anorexia,0.0707923948836,0.130143999428,0.117976796819,0.0306492032871,0.0195516040971,0.078642963054,0.00113515435666,0.368059486456,0.015516898394,0.0178838998245,0.00413135416132,0.015435648083,0.0224740376467,0.0052314781936,0.0207943094854,0.0535547850406,0.0260928393576,0.00193314743217
Diarrhea,0.0353257144481,0.028040021306,0.0390742290136,0.025644753832,0.00809918664442,0.0199404877837,0.00315823583659,0.0252669213717,0.610714897039,0.0229756547728,0.00495509919475,0.024498569822,0.0134805432522,0.0280684606795,0.00905526988185,0.0665482768187,0.0291031817549,0.00605049654784
Leg pain / numbness,0.0567334988179,0.0449978589833,0.0379671406109,0.0278465086482,0.0177247536629,0.0449267312316,0.00520681259895,0.0260754764438,0.0454488088159,0.379378333104,0.01055624839,0.0493941689737,0.0627803806231,0.00980767099553,0.00825754640905,0.119811238201,0.0511142860608,0.00197253742864
Night sweats,0.0908246495113,0.0378697989041,0.0103303882679,0.00265335099238,0.0,0.0022601241759,0.0104148781559,0.0111723824394,0.00467095413738,0.00528493899093,0.67196999711,0.0151343274831,0.00822367544817,0.00193018574282,0.048441450877,0.0547168608164,0.0234601781658,0.00064185878142
Peripheral neuropathy,0.035236561809,0.0316535322345,0.0208341654771,0.0187201488662,0.016146020998,0.0372845882148,0.004448644551,0.0585104781708,0.0228092519613,0.106934898928,0.00790119051031,0.0531046020953,0.376914962107,0.0349890900223,0.0122765923199,0.107321308184,0.0456946211072,0.00921934244294
Vomiting,0.0090041053766,0.0124616473847,0.0241675415617,0.00371147695954,0.00546559574221,0.0104650732179,0.0171907058634,0.0299112453424,0.0175003467005,0.0356372317731,0.00398398177585,0.0335515921317,0.0136942444208,0.667177047037,0.00812339967462,0.0721412792433,0.0338013615651,0.00201212422937
Weight loss / Failure to thrive / malnutrition,0.0829090713257,0.0759977896176,0.0112999439875,0.00327972111875,0.0,0.0122975225236,0.0532662760796,0.00528157688954,0.00574228644596,0.00781007500661,0.112224128392,0.0292544517871,0.0190630889681,0.00430443746597,0.390515411465,0.133220876322,0.0501746498665,0.00335869273822
Other symptom,0.0496965611892,0.0468669823211,0.0710475373966,0.0354510741188,0.0159477084584,0.0326736299479,0.0170025266712,0.0393628501887,0.0622529150488,0.0480651004085,0.0118821066763,0.222396636887,0.0417805687253,0.0496971514025,0.011241201075,0.158893682102,0.0708252131509,0.0149165542321
No symptoms,0.0720032498806,0.0432794466927,0.020424848421,0.0298511574309,0.00583966195309,0.0211798746623,0.0146790713619,0.0159014474385,0.0229522687621,0.0193758317985,0.0281873524409,0.0477110129424,0.0411419112972,0.0148258821515,0.042710745156,0.409432713896,0.103660367341,0.0468431563735

